"row_id","x","y","z","size","color","category","tooltip","date","nodeName"
"9355","79.5426","-14.8091","24.7731","8.85","36.5","Segment-07","Node 355 on 2025-08-18 | row 9355","2025-08-18","Node-355"
"9356","81.4333","-15.1623","23.7822","9.9","41.3","Segment-08","Node 356 on 2025-08-19 | row 9356","2025-08-19","Node-356"
"9357","58.639","-15.487","22.7333","10.95","46.1","Segment-09","Node 357 on 2025-08-20 | row 9357","2025-08-20","Node-357"
"9358","49.4397","-15.7818","21.6303","12","50.9","Segment-10","Node 358 on 2025-08-21 | row 9358","2025-08-21","Node-358"
"9359","51.2253","-16.0454","20.4772","13.05","40.65","Segment-11","Node 359 on 2025-08-22 | row 9359","2025-08-22","Node-359"
"9360","52.9759","-16.2764","19.2782","10.5","45.45","Segment-12","Node 360 on 2025-08-23 | row 9360","2025-08-23","Node-360"
"9361","54.6915","-16.4734","18.0376","11.55","50.25","Segment-01","Node 361 on 2025-08-24 | row 9361","2025-08-24","Node-361"
"9362","56.3723","-16.6354","16.7598","12.6","55.05","Segment-02","Node 362 on 2025-08-25 | row 9362","2025-08-25","Node-362"
"9363","58.0183","-16.7611","15.4494","13.65","40.05","Segment-03","Node 363 on 2025-08-26 | row 9363","2025-08-26","Node-363"
"9364","59.6296","-16.8493","14.1111","14.7","44.85","Segment-04","Node 364 on 2025-08-27 | row 9364","2025-08-27","Node-364"
"9365","61.2065","-16.8989","12.7498","15.75","49.65","Segment-05","Node 365 on 2025-08-28 | row 9365","2025-08-28","Node-365"
"9366","62.7491","-16.9088","11.3702","16.8","39.4","Segment-06","Node 366 on 2025-08-29 | row 9366","2025-08-29","Node-366"
"9367","64.2576","-16.8781","9.9774","6.8","44.2","Segment-07","Node 367 on 2025-08-30 | row 9367","2025-08-30","Node-367"
"9368","65.7322","-42.5657","8.5764","7.85","49","Segment-08","Node 368 on 2025-08-31 | row 9368","2025-08-31","Node-368"
"9369","67.1733","-42.4507","7.1722","5.3","53.8","Segment-09","Node 369 on 2025-09-01 | row 9369","2025-09-01","Node-369"
"9370","68.5811","-42.2922","5.77","6.35","58.6","Segment-10","Node 370 on 2025-09-02 | row 9370","2025-09-02","Node-370"
"9371","69.9558","-42.0895","4.3749","7.4","63.4","Segment-11","Node 371 on 2025-09-03 | row 9371","2025-09-03","Node-371"
"9372","71.2979","-41.8417","-25.218","8.45","68.2","Segment-12","Node 372 on 2025-09-04 | row 9372","2025-09-04","Node-372"
"9373","72.6078","-41.5482","-26.5835","9.5","57.95","Segment-01","Node 373 on 2025-09-05 | row 9373","2025-09-05","Node-373"
"9374","49.2356","-32.8382","-27.9265","10.55","42.95","Segment-02","Node 374 on 2025-09-06 | row 9374","2025-09-06","Node-374"
"9375","50.482","-32.4512","-29.2419","11.6","47.75","Segment-03","Node 375 on 2025-09-07 | row 9375","2025-09-07","Node-375"
"9376","51.6973","-32.0167","-30.5247","12.65","52.55","Segment-04","Node 376 on 2025-09-08 | row 9376","2025-09-08","Node-376"
"9377","52.8819","-31.534","-31.7699","13.7","57.35","Segment-05","Node 377 on 2025-09-09 | row 9377","2025-09-09","Node-377"
"9378","54.0363","-31.0028","-32.9724","11.15","62.15","Segment-06","Node 378 on 2025-09-10 | row 9378","2025-09-10","Node-378"
"9379","55.1611","-30.4228","-34.1276","12.2","66.95","Segment-07","Node 379 on 2025-09-11 | row 9379","2025-09-11","Node-379"
"9380","56.2567","-29.7935","-35.2307","13.25","56.7","Segment-08","Node 380 on 2025-09-12 | row 9380","2025-09-12","Node-380"
"9381","57.3236","-29.1148","-36.277","14.3","61.5","Segment-09","Node 381 on 2025-09-13 | row 9381","2025-09-13","Node-381"
"9382","58.3625","-28.3863","-37.262","15.35","66.3","Segment-10","Node 382 on 2025-09-14 | row 9382","2025-09-14","Node-382"
"9383","59.3739","-27.6081","-38.1813","16.4","71.1","Segment-11","Node 383 on 2025-09-15 | row 9383","2025-09-15","Node-383"
"9384","60.3584","-26.7799","-39.0307","6.4","75.9","Segment-12","Node 384 on 2025-09-16 | row 9384","2025-09-16","Node-384"
"9385","61.3167","-25.9018","-39.8062","7.45","60.9","Segment-01","Node 385 on 2025-09-17 | row 9385","2025-09-17","Node-385"
"9386","62.2492","-24.9738","-40.5038","8.5","65.7","Segment-02","Node 386 on 2025-09-18 | row 9386","2025-09-18","Node-386"
"9387","52.1368","-23.996","-41.1197","5.95","55.45","Segment-03","Node 387 on 2025-09-19 | row 9387","2025-09-19","Node-387"
"9388","53.0201","-22.9685","-41.6505","7","60.25","Segment-04","Node 388 on 2025-09-20 | row 9388","2025-09-20","Node-388"
"9389","53.8798","-21.8916","-42.0927","8.05","65.05","Segment-05","Node 389 on 2025-09-21 | row 9389","2025-09-21","Node-389"
"9390","54.7165","-20.7655","-42.4433","9.1","69.85","Segment-06","Node 390 on 2025-09-22 | row 9390","2025-09-22","Node-390"
"9391","30.8811","-45.3506","-42.6993","10.15","74.65","Segment-07","Node 391 on 2025-09-23 | row 9391","2025-09-23","Node-391"
"9392","31.6742","-44.1272","-42.8579","11.2","79.45","Segment-08","Node 392 on 2025-09-24 | row 9392","2025-09-24","Node-392"
"9393","32.4466","-42.8557","-42.9168","12.25","84.25","Segment-09","Node 393 on 2025-09-25 | row 9393","2025-09-25","Node-393"
"9394","33.1991","-41.5368","-42.8736","13.3","74","Segment-10","Node 394 on 2025-09-26 | row 9394","2025-09-26","Node-394"
"9395","33.9325","-40.1709","-42.7263","14.35","78.8","Segment-11","Node 395 on 2025-09-27 | row 9395","2025-09-27","Node-395"
"9396","34.6476","-38.7587","-42.4732","11.8","63.8","Segment-12","Node 396 on 2025-09-28 | row 9396","2025-09-28","Node-396"
"9397","35.3451","-37.3007","-42.1128","12.85","68.6","Segment-01","Node 397 on 2025-09-29 | row 9397","2025-09-29","Node-397"
"9398","36.0259","-35.7979","-41.6437","13.9","73.4","Segment-02","Node 398 on 2025-09-30 | row 9398","2025-09-30","Node-398"
"9399","36.691","-34.2508","-41.0651","14.95","78.2","Segment-03","Node 399 on 2025-10-01 | row 9399","2025-10-01","Node-399"
"9400","37.341","-32.6604","-40.3762","16","83","Segment-04","Node 400 on 2025-10-02 | row 9400","2025-10-02","Node-400"
"9401","37.9768","-31.0275","-39.5765","6","72.75","Segment-05","Node 401 on 2025-10-03 | row 9401","2025-10-03","Node-401"
"9402","38.5994","-29.3531","-38.6658","7.05","77.55","Segment-06","Node 402 on 2025-10-04 | row 9402","2025-10-04","Node-402"
"9403","39.2097","-27.6382","-65.8542","8.1","82.35","Segment-07","Node 403 on 2025-10-05 | row 9403","2025-10-05","Node-403"
"9404","39.8084","-25.8837","-64.7219","9.15","87.15","Segment-08","Node 404 on 2025-10-06 | row 9404","2025-10-06","Node-404"
"9405","40.3966","-15.7207","-63.4796","6.6","91.95","Segment-09","Node 405 on 2025-10-07 | row 9405","2025-10-07","Node-405"
"9406","40.975","-13.8904","-62.1282","7.65","96.75","Segment-10","Node 406 on 2025-10-08 | row 9406","2025-10-08","Node-406"
"9407","41.5447","-12.024","-60.6686","8.7","81.75","Segment-11","Node 407 on 2025-10-09 | row 9407","2025-10-09","Node-407"
"9408","17.4566","-10.1225","-59.1023","9.75","71.5","Segment-12","Node 408 on 2025-10-10 | row 9408","2025-10-10","Node-408"
"9409","18.0115","-8.1874","-57.431","10.8","76.3","Segment-01","Node 409 on 2025-10-11 | row 9409","2025-10-11","Node-409"
"9410","18.5605","-6.2199","-55.6563","11.85","81.1","Segment-02","Node 410 on 2025-10-12 | row 9410","2025-10-12","Node-410"
"9411","19.1044","-4.2212","-53.7806","12.9","85.9","Segment-03","Node 411 on 2025-10-13 | row 9411","2025-10-13","Node-411"
"9412","19.6441","-2.1929","-51.8061","13.95","90.7","Segment-04","Node 412 on 2025-10-14 | row 9412","2025-10-14","Node-412"
"9413","20.1807","-0.1362","-49.7354","15","95.5","Segment-05","Node 413 on 2025-10-15 | row 9413","2025-10-15","Node-413"
"9414","20.7151","-23.8126","-47.5713","12.45","100.3","Segment-06","Node 414 on 2025-10-16 | row 9414","2025-10-16","Node-414"
"9415","21.2482","-21.7036","-45.3168","13.5","90.05","Segment-07","Node 415 on 2025-10-17 | row 9415","2025-10-17","Node-415"
"9416","10.7609","-19.5707","-42.9752","14.55","94.85","Segment-08","Node 416 on 2025-10-18 | row 9416","2025-10-18","Node-416"
"9417","11.2943","-17.4154","-40.5499","15.6","99.65","Segment-09","Node 417 on 2025-10-19 | row 9417","2025-10-19","Node-417"
"9418","11.8292","-15.2392","-38.0444","5.6","84.65","Segment-10","Node 418 on 2025-10-20 | row 9418","2025-10-20","Node-418"
"9419","12.3667","-13.0437","-35.4627","6.65","89.45","Segment-11","Node 419 on 2025-10-21 | row 9419","2025-10-21","Node-419"
"9420","12.9075","-10.8306","-32.8087","7.7","94.25","Segment-12","Node 420 on 2025-10-22 | row 9420","2025-10-22","Node-420"
"9421","13.4528","-8.6015","-30.0865","8.75","99.05","Segment-01","Node 421 on 2025-10-23 | row 9421","2025-10-23","Node-421"
"9422","14.0034","-6.3579","-27.3004","9.8","88.8","Segment-02","Node 422 on 2025-10-24 | row 9422","2025-10-24","Node-422"
"9423","14.5603","-4.1015","-24.4549","7.25","93.6","Segment-03","Node 423 on 2025-10-25 | row 9423","2025-10-25","Node-423"
"9424","15.1243","-1.8341","-21.5544","8.3","98.4","Segment-04","Node 424 on 2025-10-26 | row 9424","2025-10-26","Node-424"
"9425","-8.9535","0.4427","-18.6037","9.35","103.2","Segment-05","Node 425 on 2025-10-27 | row 9425","2025-10-27","Node-425"
"9426","-8.3723","2.7272","-15.6075","10.4","23","Segment-06","Node 426 on 2025-10-28 | row 9426","2025-10-28","Node-426"
"9427","-7.7811","5.0177","-12.5706","11.45","27.8","Segment-07","Node 427 on 2025-10-29 | row 9427","2025-10-29","Node-427"
"9428","-7.1791","7.3125","-9.4981","12.5","32.6","Segment-08","Node 428 on 2025-10-30 | row 9428","2025-10-30","Node-428"
"9429","-6.5653","9.6099","-6.3949","13.55","2.55","Segment-09","Node 429 on 2025-10-31 | row 9429","2025-10-31","Node-429"
"9430","-5.9389","11.9081","-3.2661","14.6","7.35","Segment-10","Node 430 on 2025-11-01 | row 9430","2025-11-01","Node-430"
"9431","-5.299","14.2054","-0.1166","15.65","12.15","Segment-11","Node 431 on 2025-11-02 | row 9431","2025-11-02","Node-431"
"9432","-4.6446","16.5001","3.0483","13.1","16.95","Segment-12","Node 432 on 2025-11-03 | row 9432","2025-11-03","Node-432"
"9433","-3.9751","18.7905","6.2235","14.15","21.75","Segment-01","Node 433 on 2025-11-04 | row 9433","2025-11-04","Node-433"
"9434","-3.2894","21.0749","-18.8061","15.2","26.55","Segment-02","Node 434 on 2025-11-05 | row 9434","2025-11-05","Node-434"
"9435","-2.5868","23.3516","-15.6255","5.2","31.35","Segment-03","Node 435 on 2025-11-06 | row 9435","2025-11-06","Node-435"
"9436","-1.8664","33.9888","-12.4499","6.25","21.1","Segment-04","Node 436 on 2025-11-07 | row 9436","2025-11-07","Node-436"
"9437","-1.1275","10.4849","-9.2842","7.3","25.9","Segment-05","Node 437 on 2025-11-08 | row 9437","2025-11-08","Node-437"
"9438","-0.3693","12.7282","-6.1334","8.35","30.7","Segment-06","Node 438 on 2025-11-09 | row 9438","2025-11-09","Node-438"
"9439","0.4092","14.9571","-3.0024","9.4","35.5","Segment-07","Node 439 on 2025-11-10 | row 9439","2025-11-10","Node-439"
"9440","1.2085","17.1699","0.1039","10.45","20.5","Segment-08","Node 440 on 2025-11-11 | row 9440","2025-11-11","Node-440"
"9441","2.0295","19.365","3.1809","7.9","25.3","Segment-09","Node 441 on 2025-11-12 | row 9441","2025-11-12","Node-441"
"9442","-21.7771","21.5408","6.2239","8.95","30.1","Segment-10","Node 442 on 2025-11-13 | row 9442","2025-11-13","Node-442"
"9443","-20.9106","23.6957","9.2285","10","19.85","Segment-11","Node 443 on 2025-11-14 | row 9443","2025-11-14","Node-443"
"9444","-20.0202","25.8281","12.1903","11.05","24.65","Segment-12","Node 444 on 2025-11-15 | row 9444","2025-11-15","Node-444"
"9445","-30.1254","27.9367","15.105","12.1","29.45","Segment-01","Node 445 on 2025-11-16 | row 9445","2025-11-16","Node-445"
"9446","-29.1853","30.0197","17.9687","13.15","34.25","Segment-02","Node 446 on 2025-11-17 | row 9446","2025-11-17","Node-446"
"9447","-28.2195","32.0759","20.7775","14.2","39.05","Segment-03","Node 447 on 2025-11-18 | row 9447","2025-11-18","Node-447"
"9448","-27.2271","34.1037","23.5275","15.25","43.85","Segment-04","Node 448 on 2025-11-19 | row 9448","2025-11-19","Node-448"
"9449","-26.2077","36.1017","26.2152","16.3","48.65","Segment-05","Node 449 on 2025-11-20 | row 9449","2025-11-20","Node-449"
"9450","-25.1606","38.0687","28.8374","13.75","38.4","Segment-06","Node 450 on 2025-11-21 | row 9450","2025-11-21","Node-450"
"9451","-24.0853","40.0032","31.3908","14.8","23.4","Segment-07","Node 451 on 2025-11-22 | row 9451","2025-11-22","Node-451"
"9452","-22.9812","41.9039","33.8725","4.8","28.2","Segment-08","Node 452 on 2025-11-23 | row 9452","2025-11-23","Node-452"
"9453","-21.8478","43.7697","36.2798","5.85","33","Segment-09","Node 453 on 2025-11-24 | row 9453","2025-11-24","Node-453"
"9454","-20.6845","45.5993","38.6101","6.9","37.8","Segment-10","Node 454 on 2025-11-25 | row 9454","2025-11-25","Node-454"
"9455","-19.491","47.3915","40.8612","7.95","42.6","Segment-11","Node 455 on 2025-11-26 | row 9455","2025-11-26","Node-455"
"9456","-18.2666","49.1452","43.0311","9","47.4","Segment-12","Node 456 on 2025-11-27 | row 9456","2025-11-27","Node-456"
"9457","-17.011","50.8594","45.1179","10.05","37.15","Segment-01","Node 457 on 2025-11-28 | row 9457","2025-11-28","Node-457"
"9458","-15.7238","52.533","47.1201","11.1","41.95","Segment-02","Node 458 on 2025-11-29 | row 9458","2025-11-29","Node-458"
"9459","-39.0546","54.1651","49.0363","8.55","46.75","Segment-03","Node 459 on 2025-11-30 | row 9459","2025-11-30","Node-459"
"9460","-37.7029","29.9947","50.8654","9.6","51.55","Segment-04","Node 460 on 2025-12-01 | row 9460","2025-12-01","Node-460"
"9461","-36.3185","31.5409","52.6067","10.65","56.35","Segment-05","Node 461 on 2025-12-02 | row 9461","2025-12-02","Node-461"
"9462","-34.901","33.0429","54.2596","11.7","41.35","Segment-06","Node 462 on 2025-12-03 | row 9462","2025-12-03","Node-462"
"9463","-33.4501","34.5","55.8237","12.75","46.15","Segment-07","Node 463 on 2025-12-04 | row 9463","2025-12-04","Node-463"
"9464","-31.9655","35.9113","57.299","13.8","35.9","Segment-08","Node 464 on 2025-12-05 | row 9464","2025-12-05","Node-464"
"9465","-30.447","37.2763","30.4756","14.85","40.7","Segment-09","Node 465 on 2025-12-06 | row 9465","2025-12-06","Node-465"
"9466","-28.8944","38.5943","31.774","15.9","45.5","Segment-10","Node 466 on 2025-12-07 | row 9466","2025-12-07","Node-466"
"9467","-27.3074","48.2348","32.9848","16.95","50.3","Segment-11","Node 467 on 2025-12-08 | row 9467","2025-12-08","Node-467"
"9468","-25.6859","49.4573","34.1089","14.4","55.1","Segment-12","Node 468 on 2025-12-09 | row 9468","2025-12-09","Node-468"
"9469","-24.0297","50.6313","35.1476","4.4","59.9","Segment-01","Node 469 on 2025-12-10 | row 9469","2025-12-10","Node-469"
"9470","-22.3387","51.7564","36.1022","5.45","64.7","Segment-02","Node 470 on 2025-12-11 | row 9470","2025-12-11","Node-470"
"9471","-20.6129","52.8324","36.9744","6.5","54.45","Segment-03","Node 471 on 2025-12-12 | row 9471","2025-12-12","Node-471"
"9472","-18.852","53.8589","37.7659","7.55","59.25","Segment-04","Node 472 on 2025-12-13 | row 9472","2025-12-13","Node-472"
"9473","-17.0561","54.8358","38.4789","8.6","44.25","Segment-05","Node 473 on 2025-12-14 | row 9473","2025-12-14","Node-473"
"9474","-26.2451","55.7628","39.1156","9.65","49.05","Segment-06","Node 474 on 2025-12-15 | row 9474","2025-12-15","Node-474"
"9475","-24.3791","56.64","39.6785","10.7","53.85","Segment-07","Node 475 on 2025-12-16 | row 9475","2025-12-16","Node-475"
"9476","-47.1281","57.4672","40.1703","11.75","58.65","Segment-08","Node 476 on 2025-12-17 | row 9476","2025-12-17","Node-476"
"9477","-45.192","58.2444","40.5939","9.2","63.45","Segment-09","Node 477 on 2025-12-18 | row 9477","2025-12-18","Node-477"
"9478","-43.2211","58.9719","40.9524","10.25","53.2","Segment-10","Node 478 on 2025-12-19 | row 9478","2025-12-19","Node-478"
"9479","-41.2154","59.6497","41.2488","11.3","58","Segment-11","Node 479 on 2025-12-20 | row 9479","2025-12-20","Node-479"
"9480","-39.175","60.278","41.4868","12.35","62.8","Segment-12","Node 480 on 2025-12-21 | row 9480","2025-12-21","Node-480"
"9481","-37.1001","60.8572","41.6696","13.4","67.6","Segment-01","Node 481 on 2025-12-22 | row 9481","2025-12-22","Node-481"
"9482","-34.9908","61.3874","41.8011","14.45","72.4","Segment-02","Node 482 on 2025-12-23 | row 9482","2025-12-23","Node-482"
"9483","-32.8475","36.1091","41.8851","15.5","77.2","Segment-03","Node 483 on 2025-12-24 | row 9483","2025-12-24","Node-483"
"9484","-30.6702","36.5428","41.9254","16.55","62.2","Segment-04","Node 484 on 2025-12-25 | row 9484","2025-12-25","Node-484"
"9485","-28.4593","36.9288","41.9261","17.6","51.95","Segment-05","Node 485 on 2025-12-26 | row 9485","2025-12-26","Node-485"
"9486","-26.215","37.2679","41.8913","4","56.75","Segment-06","Node 486 on 2025-12-27 | row 9486","2025-12-27","Node-486"
"9487","-23.9376","37.5606","41.8252","5.05","61.55","Segment-07","Node 487 on 2025-12-28 | row 9487","2025-12-28","Node-487"
"9488","-21.6275","37.8074","41.732","6.1","66.35","Segment-08","Node 488 on 2025-12-29 | row 9488","2025-12-29","Node-488"
"9489","-19.285","38.0093","41.6161","7.15","71.15","Segment-09","Node 489 on 2025-12-30 | row 9489","2025-12-30","Node-489"
"9490","-16.9104","38.1669","41.4818","8.2","75.95","Segment-10","Node 490 on 2025-12-31 | row 9490","2025-12-31","Node-490"
"9491","-20.9643","44.7611","41.3336","9.25","25.5","Segment-11","Node 491 on 2025-01-01 | row 9491","2025-01-01","Node-491"
"9492","-18.5269","44.8327","41.1758","10.3","15.25","Segment-12","Node 492 on 2025-01-02 | row 9492","2025-01-02","Node-492"
"9493","-40.7088","44.8626","41.0128","11.35","20.05","Segment-01","Node 493 on 2025-01-03 | row 9493","2025-01-03","Node-493"
"9494","-38.2104","44.8519","40.849","12.4","24.85","Segment-02","Node 494 on 2025-01-04 | row 9494","2025-01-04","Node-494"
"9495","-35.6823","44.8015","40.6889","9.85","9.85","Segment-03","Node 495 on 2025-01-05 | row 9495","2025-01-05","Node-495"
"9496","-33.1248","44.7126","12.3267","10.9","14.65","Segment-04","Node 496 on 2025-01-06 | row 9496","2025-01-06","Node-496"
"9497","-30.5385","44.5862","12.1867","11.95","19.45","Segment-05","Node 497 on 2025-01-07 | row 9497","2025-01-07","Node-497"
"9498","-27.9241","44.4236","12.0632","13","24.25","Segment-06","Node 498 on 2025-01-08 | row 9498","2025-01-08","Node-498"
"9499","-25.282","44.2258","11.9604","14.05","14","Segment-07","Node 499 on 2025-01-09 | row 9499","2025-01-09","Node-499"
"9500","-22.6129","43.9942","11.8822","15.1","18.8","Segment-08","Node 500 on 2025-01-10 | row 9500","2025-01-10","Node-500"
"9501","-30.0673","24.69","8.1927","14.15","14.6","Segment-01","Node 001 on 2025-01-11 | row 9501","2025-01-11","Node-001"
"9502","-27.346","24.3946","8.1757","15.2","19.4","Segment-02","Node 002 on 2025-01-12 | row 9502","2025-01-12","Node-002"
"9503","-24.5995","24.0694","8.195","5.2","24.2","Segment-03","Node 003 on 2025-01-13 | row 9503","2025-01-13","Node-003"
"9504","-21.8285","23.7156","8.2542","6.25","29","Segment-04","Node 004 on 2025-01-14 | row 9504","2025-01-14","Node-004"
"9505","-19.0337","23.3348","8.3566","7.3","33.8","Segment-05","Node 005 on 2025-01-15 | row 9505","2025-01-15","Node-005"
